Report Year,"State, USA",Population,Violent Crimes,Homicides,Rapes,Assaults,Robberies,Months Reported,Crimes Per Person,Homocides Per Persion,Rapes Per Person,Assaults Per Person,Robberies Per Person,Column1,Column2
1989,"Albuquerque, NM",384801,4696,41,178,3445,1032,12,1220,11,46,895,268,,
1989,"Arlington, TX",259796,1550,11,88,899,552,12,597,4,34,346,212,,
1989,"Atlanta, GA",426482,16852,246,691,9119,6796,12,3951,58,162,2138,1594,,
1989,"Aurora, CO",219780,2859,7,120,2354,378,12,1301,3,55,1071,172,,
1989,"Austin, TX",468907,2605,31,235,1320,1019,12,556,7,50,282,217,,
1989,"Baltimore County, MD",700068,7237,34,220,5179,1804,12,1034,5,31,740,258,,
1989,"Baltimore, MD",763138,15618,262,541,6849,7966,12,2047,34,71,897,1044,,
1989,"Boston, MA",580095,12919,99,483,6471,5866,12,2227,17,83,1116,1011,,
1989,"Buffalo, NY",314284,4479,37,268,2345,1829,12,1425,12,85,746,582,,
1989,"Charlotte, NC",372612,7640,73,325,4873,2369,12,2050,20,87,1308,636,,
1989,"Chicago, IL",2988260,73590,742,3645,37615,31588,12,2463,25,122,1259,1057,,
1989,"Cincinnati, OH",372282,3690,45,351,1866,1428,12,991,12,94,501,384,,
1989,"Cleveland, OH",523906,7965,144,837,2939,4045,12,1520,27,160,561,772,,
1989,"Columbus, OH",572341,5986,90,543,2226,3127,12,1046,16,95,389,546,,
1989,"Dallas, TX",996320,21228,351,1185,10250,9442,12,2131,35,119,1029,948,,
1989,"Denver, CO",494589,3572,55,325,1925,1267,12,722,11,66,389,256,,
1989,"Detroit, MI",1039599,24956,624,1424,11006,11902,12,2401,60,137,1059,1145,,
1989,"El Paso, TX",515607,4722,41,241,3301,1139,12,916,8,47,640,221,,
1989,"Fairfax County, VA",742741,1047,28,102,389,528,12,141,4,14,52,71,,
1989,"Fort Worth, TX",430481,6668,113,454,3576,2525,12,1549,26,105,831,587,,
1989,"Fresno, CA",315218,4289,42,234,2488,1525,12,1361,13,74,789,484,,
1989,"Honolulu, HI",848959,2165,43,269,1044,809,0,255,5,32,123,95,,
1989,"Houston, TX",1713499,19528,459,1152,8097,9820,12,1140,27,67,473,573,,
1989,"Indianapolis, IN",484056,5859,41,483,3529,1806,12,1210,8,100,729,373,,
1989,"Jacksonville, FL",654737,9449,165,609,4735,3940,12,1443,25,93,723,602,,
1989,"Kansas City, MO",440435,8996,140,507,4525,3824,12,2043,32,115,1027,868,,
1989,"Las Vegas, NV",536148,4094,67,305,1676,2046,12,764,12,57,313,382,,
1989,"Long Beach, CA",426025,7169,85,247,3074,3763,12,1683,20,58,722,883,,
1989,"Los Angeles County, CA",1046235,15563,176,386,10948,4053,12,1488,17,37,1046,387,,
1989,"Los Angeles, CA",3441449,77297,877,1996,43361,31063,12,2246,25,58,1260,903,,
1989,"Memphis, TN",651081,8030,141,781,3327,3781,12,1233,22,120,511,581,,
1989,"Mesa, AZ",285883,1400,10,85,1092,213,12,490,4,30,382,75,,
1989,"Miami-Dade County, FL",972785,19140,203,768,10292,7877,12,1968,21,79,1058,810,,
1989,"Miami, FL",381206,14093,132,285,6387,7289,12,3697,35,75,1675,1912,,
1989,"Milwaukee, WI",600898,4270,112,461,1282,2415,12,711,19,77,213,402,,
1989,"Minneapolis, MN",348384,5367,46,462,2335,2524,12,1541,13,133,670,724,,
1989,"Montgomery County, MD",705979,1896,21,194,846,835,12,269,3,27,120,118,,
1989,"Nashville, TN",501398,5230,69,478,3075,1608,12,1043,14,95,613,321,,
1989,"Nassau County, NY",1046197,1827,26,52,787,962,12,175,2,5,75,92,,
1989,"New Orleans, LA",528589,10203,251,388,4115,5449,12,1930,47,73,778,1031,,
1989,"New York City, NY",7369454,169487,1905,3254,70951,93377,12,2300,26,44,963,1267,,
1989,"Newark, NJ",313839,10340,107,376,4547,5310,12,3295,34,120,1449,1692,,
1989,"Oakland, CA",366305,5555,129,442,1760,3224,12,1516,35,121,480,880,,
1989,"Oklahoma City, OK",431982,4307,61,352,2277,1617,12,997,14,81,527,374,,
1989,"Omaha, NE",355110,2751,23,188,1901,639,12,775,6,53,535,180,,
1989,"Orlando, FL",160197,3343,19,176,1959,1189,12,2087,12,110,1223,742,,
1989,"Philadelphia, PA",1652188,18054,475,784,6562,10233,12,1093,29,47,397,619,,
1989,"Phoenix, AZ",941948,8481,126,399,5341,2615,12,900,13,42,567,278,,
1989,"Pittsburgh, PA",376412,4579,31,219,1858,2471,12,1216,8,58,494,656,,
1989,"Portland, OR",425788,8052,38,415,4932,2667,12,1891,9,97,1158,626,,
1989,"Prince George's County, MD",608611,6550,118,262,3029,3141,12,1076,19,43,498,516,,
1989,"Raleigh, NC",189132,1248,15,102,751,380,12,660,8,54,397,201,,
1989,"Sacramento, CA",347172,3658,44,187,1773,1654,12,1054,13,54,511,476,,
1989,"Salt Lake City, UT",154304,1197,18,136,559,484,12,776,12,88,362,314,,
1989,"San Antonio, TX",949691,5253,168,477,1898,2710,12,553,18,50,200,285,,
1989,"San Diego, CA",1098639,10124,121,410,6008,3585,12,922,11,37,547,326,,
1989,"San Francisco, CA",750964,10064,73,380,4606,5005,12,1340,10,51,613,666,,
1989,"San Jose, CA",757964,4535,38,399,3103,995,12,598,5,53,409,131,,
1989,"Seattle, WA",514398,6878,38,478,3914,2448,12,1337,7,93,761,476,,
1989,"St. Louis, MO",405066,12644,158,330,7936,4220,12,3121,39,81,1959,1042,,
1989,"Suffolk County, NY",1194717,2844,29,127,1402,1286,12,238,2,11,117,108,,
1989,"Tampa, FL",289463,7910,57,175,4541,3137,12,2733,20,60,1569,1084,,
1989,"Tucson, AZ",393319,3187,40,235,2226,686,10,810,10,60,566,174,,
1989,"Tulsa, OK",366297,4350,32,307,2595,1416,12,1188,9,84,708,387,,
1989,"Virginia Beach, VA",370316,762,17,133,294,318,12,206,5,36,79,86,,
1989,"Washington, DC",604000,12936,434,186,5775,6541,12,2142,72,31,956,1083,,
1989,"Wichita, KS",297391,2302,29,265,1038,970,12,774,10,89,349,326,,
1990,"Albuquerque, NM",384736,5121,34,222,3835,1030,12,1331,9,58,997,268,,
1990,"Arlington, TX",261721,1876,8,139,1143,586,12,717,3,53,437,224,,
1990,"Atlanta, GA",394017,16097,231,695,9062,6109,12,4085,59,176,2300,1550,,
1990,"Aurora, CO",222103,3191,8,170,2616,397,12,1437,4,77,1178,179,,
1990,"Austin, TX",465622,3326,46,280,1539,1461,12,714,10,60,331,314,,
1990,"Baltimore County, MD",692134,6957,34,257,4959,1707,12,1005,5,37,716,247,,
1990,"Baltimore, MD",736014,17942,305,687,7473,9477,12,2438,41,93,1015,1288,,
1990,"Boston, MA",574283,13664,143,539,6960,6022,12,2379,25,94,1212,1049,,
1990,"Buffalo, NY",328123,5275,37,355,2711,2172,12,1608,11,108,826,662,,
1990,"Charlotte, NC",395934,9119,93,384,5434,3208,12,2303,23,97,1372,810,,
1990,"Chicago, IL",2783726,82728,851,3607,41114,37156,12,2972,31,130,1477,1335,,
1990,"Cincinnati, OH",364040,4476,49,388,2426,1613,12,1230,13,107,666,443,,
1990,"Cleveland, OH",505616,9190,168,846,3259,4917,12,1818,33,167,645,972,,
1990,"Columbus, OH",632910,7022,89,647,2745,3541,12,1109,14,102,434,559,,
1990,"Dallas, TX",1006877,24550,447,1344,12194,10565,12,2438,44,133,1211,1049,,
1990,"Denver, CO",467610,4205,67,375,2451,1312,12,899,14,80,524,281,,
1990,"Detroit, MI",1027974,27747,582,1657,12498,13010,12,2699,57,161,1216,1266,,
1990,"El Paso, TX",515342,5111,34,256,3440,1381,12,992,7,50,668,268,,
1990,"Fairfax County, VA",787593,1013,27,105,391,490,12,129,3,13,50,62,,
1990,"Fort Worth, TX",447619,7826,130,432,4463,2801,12,1748,29,97,997,626,,
1990,"Fresno, CA",354202,4399,66,258,2483,1592,12,1242,19,73,701,449,,
1990,"Honolulu, HI",836231,2412,34,278,1211,889,12,288,4,33,145,106,,
1990,"Houston, TX",1630553,22637,568,1335,7813,12921,12,1388,35,82,479,792,,
1990,"Indianapolis, IN",483549,6224,58,541,3983,1642,12,1287,12,112,824,340,,
1990,"Jacksonville, FL",636680,11654,176,704,6811,3963,12,1830,28,111,1070,622,,
1990,"Kansas City, MO",434711,11087,121,517,5957,4492,12,2550,28,119,1370,1033,,
1990,"Las Vegas, NV",616243,4510,79,371,1831,2229,12,732,13,60,297,362,,
1990,"Long Beach, CA",429433,8403,106,298,3806,4193,12,1957,25,69,886,976,,
1990,"Los Angeles County, CA",970620,17404,215,400,12125,4664,12,1793,22,41,1249,481,,
1990,"Los Angeles, CA",3485398,83809,983,2014,44714,36098,12,2405,28,58,1283,1036,,
1990,"Memphis, TN",610337,9082,195,831,3904,4152,12,1488,32,136,640,680,,
1990,"Mesa, AZ",288091,1724,9,95,1345,275,12,598,3,33,467,95,,
1990,"Miami-Dade County, FL",1036888,20130,213,802,10747,8368,12,1941,21,77,1036,807,,
1990,"Miami, FL",358548,15607,129,299,7007,8172,12,4353,36,83,1954,2279,,
1990,"Milwaukee, WI",628100,6282,155,495,1486,4146,12,1000,25,79,237,660,,
1990,"Minneapolis, MN",368383,4695,55,615,1467,2558,1,1274,15,167,398,694,,
1990,"Montgomery County, MD",744830,2089,23,195,1064,807,12,280,3,26,143,108,,
1990,"Nashville, TN",499565,6886,67,553,4102,2164,12,1378,13,111,821,433,,
1990,"Nassau County, NY",1009921,1957,21,63,859,1014,12,194,2,6,85,100,,
1990,"New Orleans, LA",496938,11227,304,361,4514,6048,12,2259,61,73,908,1217,,
1990,"New York City, NY",7322564,174542,2245,3126,68891,100280,12,2384,31,43,941,1369,,
1990,"Newark, NJ",275221,10684,112,326,4225,6021,12,3882,41,118,1535,2188,,
1990,"Oakland, CA",372242,5845,146,517,1952,3230,12,1570,39,139,524,868,,
1990,"Oklahoma City, OK",444719,4813,68,422,2925,1398,12,1082,15,95,658,314,,
1990,"Omaha, NE",335795,3140,12,217,2307,604,12,935,4,65,687,180,,
1990,"Orlando, FL",164693,4109,30,181,2449,1449,12,2495,18,110,1487,880,,
1990,"Philadelphia, PA",1585577,21387,503,734,7344,12806,12,1349,32,46,463,808,,
1990,"Phoenix, AZ",983403,10665,128,512,6642,3383,12,1084,13,52,675,344,,
1990,"Pittsburgh, PA",369879,5017,35,302,2361,2319,12,1356,9,82,638,627,,
1990,"Portland, OR",437319,7836,33,424,4838,2541,12,1792,8,97,1106,581,,
1990,"Prince George's County, MD",613616,7526,106,441,3373,3606,12,1226,17,72,550,588,,
1990,"Raleigh, NC",207951,1179,24,96,671,388,12,567,12,46,323,187,,
1990,"Sacramento, CA",369365,3978,43,211,1934,1790,12,1077,12,57,524,485,,
1990,"Salt Lake City, UT",159936,1355,25,167,624,539,12,847,16,104,390,337,,
1990,"San Antonio, TX",935933,5730,208,430,2228,2864,12,612,22,46,238,306,,
1990,"San Diego, CA",1110549,12047,135,439,7142,4331,12,1085,12,40,643,390,,
1990,"San Francisco, CA",723959,12388,101,419,4815,7053,12,1711,14,58,665,974,,
1990,"San Jose, CA",782248,4698,35,416,3213,1034,12,601,4,53,411,132,,
1990,"Seattle, WA",516259,7780,53,481,4551,2695,12,1507,10,93,882,522,,
1990,"St. Louis, MO",396685,13682,177,331,8466,4708,12,3449,45,83,2134,1187,,
1990,"Suffolk County, NY",1189974,3012,32,128,1433,1419,12,253,3,11,120,119,,
1990,"Tampa, FL",280015,9314,62,366,5723,3163,12,3326,22,131,2044,1130,,
1990,"Tucson, AZ",405390,3680,30,290,2458,902,12,908,7,72,606,222,,
1990,"Tulsa, OK",367302,4898,57,382,2920,1539,12,1334,16,104,795,419,,
1990,"Virginia Beach, VA",393069,902,16,149,313,424,12,229,4,38,80,108,,
1990,"Washington, DC",606900,14919,472,303,6779,7365,12,2458,78,50,1117,1214,,
1990,"Wichita, KS",304011,2189,18,321,771,1079,12,720,6,106,254,355,,
1991,"Albuquerque, NM",393148,5591,51,261,3972,1307,12,1422,13,66,1010,332,,
1991,"Arlington, TX",267306,2108,26,166,1216,700,12,789,10,62,455,262,,
1991,"Atlanta, GA",403085,16327,205,676,8967,6479,12,4051,51,168,2225,1607,,
1991,"Aurora, CO",227670,3746,11,184,2987,564,12,1645,5,81,1312,248,,
1991,"Austin, TX",475558,2968,49,276,1088,1555,12,624,10,58,229,327,,
1991,"Baltimore County, MD",703563,7618,25,271,5183,2139,12,1083,4,39,737,304,,
1991,"Baltimore, MD",748099,19032,304,701,7257,10770,12,2544,41,94,970,1440,,
1991,"Boston, MA",572454,11829,113,486,6446,4784,12,2066,20,85,1126,836,,
1991,"Buffalo, NY",329353,6042,50,319,2968,2705,12,1835,15,97,901,821,,
1991,"Charlotte, NC",402618,8760,114,407,5340,2899,12,2176,28,101,1326,720,,
1991,"Chicago, IL",2811478,90520,925,3575,42237,43783,12,3220,33,127,1502,1557,,
1991,"Cincinnati, OH",367123,5794,54,478,2947,2315,12,1578,15,130,803,631,,
1991,"Cleveland, OH",509898,9341,175,913,3121,5132,12,1832,34,179,612,1006,,
1991,"Columbus, OH",638533,7221,138,650,2686,3747,12,1131,22,102,421,587,,
1991,"Dallas, TX",1028362,26411,500,1208,13449,11254,12,2568,49,117,1308,1094,,
1991,"Denver, CO",479468,5034,88,427,2884,1635,12,1050,18,89,602,341,,
1991,"Detroit, MI",1036246,28262,615,1427,12651,13569,12,2727,59,138,1221,1309,,
1991,"El Paso, TX",526339,5616,49,265,3818,1484,12,1067,9,50,725,282,,
1991,"Fairfax County, VA",800147,954,20,100,357,477,12,119,2,12,45,60,,
1991,"Fort Worth, TX",457171,8914,195,442,4851,3426,12,1950,43,97,1061,749,,
1991,"Fresno, CA",361580,4608,52,282,2092,2182,12,1274,14,78,579,603,,
1991,"Honolulu, HI",856432,2058,29,275,894,860,12,240,3,32,104,100,,
1991,"Houston, TX",1665756,26651,608,1213,10947,13883,12,1600,36,73,657,833,,
1991,"Indianapolis, IN",489392,7072,95,561,4415,2001,12,1445,19,115,902,409,,
1991,"Jacksonville, FL",653515,10645,119,716,5964,3846,12,1629,18,110,913,589,,
1991,"Kansas City, MO",438188,12413,135,477,6846,4955,12,2833,31,109,1562,1131,,
1991,"Las Vegas, NV",656391,5661,103,433,1932,3193,12,862,16,66,294,486,,
1991,"Long Beach, CA",438378,9209,94,284,4760,4071,12,2101,21,65,1086,929,,
1991,"Los Angeles County, CA",990838,17018,226,418,11847,4527,12,1718,23,42,1196,457,,
1991,"Los Angeles, CA",3558316,89875,1027,1966,47104,39778,12,2526,29,55,1324,1118,,
1991,"Memphis, TN",619981,8818,169,653,3492,4504,12,1422,27,105,563,726,,
1991,"Mesa, AZ",294754,2058,15,156,1498,389,12,698,5,53,508,132,,
1991,"Miami-Dade County, FL",1064064,19139,159,747,9598,8635,12,1799,15,70,902,812,,
1991,"Miami, FL",367945,15420,125,236,6582,8477,12,4191,34,64,1789,2304,,
1991,"Milwaukee, WI",636342,6228,163,502,1311,4252,12,979,26,79,206,668,,
1991,"Minneapolis, MN",373303,5889,64,744,2471,2610,12,1578,17,199,662,699,,
1991,"Montgomery County, MD",757060,2445,22,210,1234,979,12,323,3,28,163,129,,
1991,"Nashville, TN",507328,7989,88,514,4739,2648,12,1575,17,101,934,522,,
1991,"Nassau County, NY",1013708,2287,27,85,994,1181,12,226,3,8,98,116,,
1991,"New Orleans, LA",500791,10969,345,302,4353,5969,12,2190,69,60,869,1192,,
1991,"New York City, NY",7350023,170390,2154,2892,66832,98512,12,2318,29,39,909,1340,,
1991,"Newark, NJ",276510,9402,88,244,3869,5201,12,3400,32,88,1399,1881,,
1991,"Oakland, CA",379995,9484,149,460,4942,3933,12,2496,39,121,1301,1035,,
1991,"Oklahoma City, OK",449025,5066,56,473,3038,1499,12,1128,12,105,677,334,,
1991,"Omaha, NE",338987,3242,35,207,2366,634,12,956,10,61,698,187,,
1991,"Orlando, FL",169009,2011,10,81,1161,759,6,1190,6,48,687,449,,
1991,"Philadelphia, PA",1596699,22451,440,904,7186,13921,12,1406,28,57,450,872,,
1991,"Phoenix, AZ",995895,11010,128,480,6954,3448,12,1106,13,48,698,346,,
1991,"Pittsburgh, PA",372349,4294,36,300,1254,2704,12,1153,10,81,337,726,,
1991,"Portland, OR",449671,8121,53,464,4881,2723,12,1806,12,103,1085,606,,
1991,"Prince George's County, MD",622433,7702,140,453,3313,3796,12,1237,22,73,532,610,,
1991,"Raleigh, NC",211350,1761,25,120,964,652,12,833,12,57,456,308,,
1991,"Sacramento, CA",377058,4896,66,221,2329,2280,12,1298,18,59,618,605,,
1991,"Salt Lake City, UT",164313,1319,14,182,649,474,12,803,9,111,395,288,,
1991,"San Antonio, TX",955905,7573,208,698,2889,3778,12,792,22,73,302,395,,
1991,"San Diego, CA",1133681,13830,167,472,7860,5331,12,1220,15,42,693,470,,
1991,"San Francisco, CA",739039,12160,95,400,4645,7020,12,1645,13,54,629,950,,
1991,"San Jose, CA",798542,5258,53,445,3432,1328,12,658,7,56,430,166,,
1991,"Seattle, WA",532418,7221,43,398,4019,2761,12,1356,8,75,755,519,,
1991,"St. Louis, MO",399858,14076,260,342,8180,5294,12,3520,65,86,2046,1324,,
1991,"Suffolk County, NY",1194436,3236,41,110,1402,1683,11,271,3,9,117,141,,
1991,"Tampa, FL",287354,10030,56,335,6629,3010,12,3490,19,117,2307,1047,,
1991,"Tucson, AZ",414766,3896,24,332,2651,889,12,939,6,80,639,214,,
1991,"Tulsa, OK",370735,4923,42,414,2998,1469,12,1328,11,112,809,396,,
1991,"Virginia Beach, VA",399334,1087,27,127,421,512,12,272,7,32,105,128,,
1991,"Washington, DC",598000,14665,482,214,6704,7265,12,2452,81,36,1121,1215,,
1991,"Wichita, KS",306339,2672,24,284,960,1404,12,872,8,93,313,458,,
1992,"Albuquerque, NM",401529,6168,42,294,4372,1460,12,1536,10,73,1089,364,,
1992,"Arlington, TX",272037,2056,16,146,1169,725,12,756,6,54,430,267,,
1992,"Atlanta, GA",410876,15856,198,627,9207,5824,12,3859,48,153,2241,1417,,
1992,"Aurora, CO",233939,4064,16,182,3194,672,12,1737,7,78,1365,287,,
1992,"Austin, TX",483975,2850,37,294,1069,1450,12,589,8,61,221,300,,
1992,"Baltimore County, MD",710514,7660,43,295,5029,2293,12,1078,6,42,708,323,,
1992,"Baltimore, MD",755517,21799,335,749,8452,12263,12,2885,44,99,1119,1623,,
1992,"Boston, MA",572822,11672,73,537,6297,4765,12,2038,13,94,1099,832,,
1992,"Buffalo, NY",330466,6367,76,346,2947,2998,12,1927,23,105,892,907,,
1992,"Charlotte, NC",408951,9456,99,361,5938,3058,12,2312,24,88,1452,748,,
1992,"Chicago, IL",2832901,84242,960,3754,41080,38448,12,2974,34,133,1450,1357,,
1992,"Cincinnati, OH",369707,5793,49,486,2964,2294,12,1567,13,131,802,620,,
1992,"Cleveland, OH",513487,8532,157,854,3098,4423,12,1662,31,166,603,861,,
1992,"Columbus, OH",643028,7029,113,684,2647,3585,12,1093,18,106,412,558,,
1992,"Dallas, TX",1046562,21682,387,1096,10667,9532,12,2072,37,105,1019,911,,
1992,"Denver, CO",492672,5303,95,437,2967,1804,12,1076,19,89,602,366,,
1992,"Detroit, MI",1044128,26447,595,1225,12433,12194,12,2533,57,117,1191,1168,,
1992,"El Paso, TX",535655,5826,44,272,3900,1610,12,1088,8,51,728,301,,
1992,"Fairfax County, VA",811733,1060,18,152,417,473,12,131,2,19,51,58,,
1992,"Fort Worth, TX",465262,9392,153,525,5226,3488,12,2019,33,113,1123,750,,
1992,"Fresno, CA",367376,5363,81,203,1985,3094,12,1460,22,55,540,842,,
1992,"Honolulu, HI",875297,2382,31,326,1012,1013,12,272,4,37,116,116,,
1992,"Houston, TX",1695239,24837,465,1169,12073,11130,12,1465,27,69,712,657,,
1992,"Indianapolis, IN",493928,6814,88,541,4028,2157,12,1380,18,110,816,437,,
1992,"Jacksonville, FL",663899,11548,123,713,7098,3614,12,1739,19,107,1069,544,,
1992,"Kansas City, MO",441162,12594,150,564,7386,4494,12,2855,34,128,1674,1019,,
1992,"Las Vegas, NV",678385,6027,99,393,1926,3609,12,888,15,58,284,532,,
1992,"Long Beach, CA",445405,6925,104,218,3020,3583,12,1555,23,49,678,804,,
1992,"Los Angeles County, CA",922758,18730,228,359,12672,5471,12,2030,25,39,1373,593,,
1992,"Los Angeles, CA",3615355,88919,1094,1872,46445,39508,12,2459,30,52,1285,1093,,
1992,"Memphis, TN",628865,9764,176,688,3559,5341,12,1553,28,109,566,849,,
1992,"Mesa, AZ",301200,2054,9,119,1631,295,12,682,3,40,542,98,,
1992,"Miami-Dade County, FL",1080971,18949,162,649,10650,7488,12,1753,15,60,985,693,,
1992,"Miami, FL",373791,13945,128,272,6480,7065,12,3731,34,73,1734,1890,,
1992,"Milwaukee, WI",643017,6332,146,523,1329,4334,12,985,23,81,207,674,,
1992,"Minneapolis, MN",377345,6199,60,600,2464,3075,12,1643,16,159,653,815,,
1992,"Montgomery County, MD",764539,2328,21,184,1193,930,12,304,3,24,156,122,,
1992,"Nashville, TN",514771,8382,90,498,5126,2668,12,1628,17,97,996,518,,
1992,"Nassau County, NY",1017134,2360,18,73,888,1381,12,232,2,7,87,136,,
1992,"New Orleans, LA",505008,10007,279,287,4100,5341,12,1982,55,57,812,1058,,
1992,"New York City, NY",7375097,159578,1995,2815,63529,91239,12,2164,27,38,861,1237,,
1992,"Newark, NJ",277544,9715,87,313,3926,5389,12,3500,31,113,1415,1942,,
1992,"Oakland, CA",386086,10140,165,418,4947,4610,12,2626,43,108,1281,1194,,
1992,"Oklahoma City, OK",454255,6358,61,472,3989,1836,12,1400,13,104,878,404,,
1992,"Omaha, NE",341753,2207,11,166,1630,400,8,646,3,49,477,117,,
1992,"Orlando, FL",171694,3232,13,140,2271,808,12,1882,8,82,1323,471,,
1992,"Philadelphia, PA",1603638,19103,425,817,6180,11681,12,1191,26,51,385,728,,
1992,"Phoenix, AZ",999900,10907,136,476,7155,3140,12,1091,14,48,716,314,,
1992,"Pittsburgh, PA",373842,4495,44,221,1241,2989,12,1202,12,59,332,800,,
1992,"Portland, OR",458132,8389,46,490,5167,2686,12,1831,10,107,1128,586,,
1992,"Prince George's County, MD",629853,7265,126,409,3420,3310,12,1153,20,65,543,526,,
1992,"Raleigh, NC",214674,2171,19,120,1145,887,12,1011,9,56,533,413,,
1992,"Sacramento, CA",383102,4674,45,237,2070,2322,12,1220,12,62,540,606,,
1992,"Salt Lake City, UT",168304,1317,14,187,646,470,12,783,8,111,384,279,,
1992,"San Antonio, TX",972824,7131,219,616,2811,3485,12,733,23,63,289,358,,
1992,"San Diego, CA",1151853,14792,146,485,8840,5321,12,1284,13,42,767,462,,
1992,"San Francisco, CA",750885,13676,117,395,4886,8278,12,1821,16,53,651,1102,,
1992,"San Jose, CA",811342,5427,43,448,3705,1231,12,669,5,55,457,152,,
1992,"Seattle, WA",544940,7327,60,353,4337,2577,12,1345,11,65,796,473,,
1992,"St. Louis, MO",402573,13247,231,349,7731,4936,12,3291,57,87,1920,1226,,
1992,"Suffolk County, NY",1198473,3472,49,75,1575,1773,12,290,4,6,131,148,,
1992,"Tampa, FL",291920,9864,49,303,6513,2999,12,3379,17,104,2231,1027,,
1992,"Tucson, AZ",423836,4327,42,386,2929,970,12,1021,10,91,691,229,,
1992,"Tulsa, OK",375053,5008,33,368,3263,1344,12,1335,9,98,870,358,,
1992,"Virginia Beach, VA",405116,1155,23,153,367,612,12,285,6,38,91,151,,
1992,"Washington, DC",589000,16680,443,215,8566,7456,12,2832,75,36,1454,1266,,
1992,"Wichita, KS",309955,2754,29,255,1130,1340,12,889,9,82,365,432,,
1993,"Albuquerque, NM",407286,6696,50,259,4835,1552,12,1644,12,64,1187,381,,
1993,"Arlington, TX",281336,2259,7,146,1396,710,12,803,2,52,496,252,,
1993,"Atlanta, GA",402877,16281,203,492,9541,6045,12,4041,50,122,2368,1500,,
1993,"Aurora, CO",246610,4457,19,166,3532,740,12,1807,8,67,1432,300,,
1993,"Austin, TX",502018,3011,37,271,1148,1555,12,600,7,54,229,310,,
1993,"Baltimore County, MD",712020,7451,36,281,4827,2307,12,1046,5,39,678,324,,
